model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,differing_fields,count,mean,median,q10,q25,q75,q90,min,max
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, status, marriagestatus, parish",6,0.53537166,0.40788174,0.28927332,0.33874267,0.78660935,0.9089599,0.24279083,0.92512745
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, status, parish",6,0.99959946,0.99986345,0.9990021,0.9993316,0.99989486,0.99993277,0.99884903,0.999961
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, farm, parish",5,0.78264076,0.9976902,0.36865538,0.9150507,0.9978326,0.9980761,0.004391886,0.99823844
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, status",5,0.9999396,0.99996364,0.9998971,0.9999249,0.9999654,0.9999655,0.99987864,0.99996555
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, status, marriagestatus, county, parish",5,0.22572942,0.078250505,0.01679967,0.017255437,0.09710565,0.59056604,0.016495824,0.91953963
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, farm, county, parish, district",4,0.24889249,0.0016253896,0.0011673796,0.0013701294,0.24914774,0.69443125,0.0010322129,0.99128693
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, county",4,0.997741,0.99796045,0.99583775,0.9962331,0.99946827,0.9994687,0.9955741,0.999469
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, marriagestatus, county",4,0.9887433,0.99347687,0.9748349,0.9845344,0.9976859,0.99886495,0.9683686,0.99965096
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, marriagestatus, farm, district",4,0.9688127,0.9606521,0.9551975,0.9561165,0.97334826,0.98895633,0.95458484,0.9993617
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, county",4,0.9995378,0.9996245,0.9990778,0.9992797,0.9998827,0.99992853,0.99894327,0.9999591
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, farm, parish",4,0.29847443,0.08888015,0.017042635,0.017915444,0.36943915,0.74758166,0.016460763,0.9996767
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, status, marriagestatus, farm",4,0.94010603,0.9783476,0.8507701,0.9201893,0.99826425,0.99884856,0.8044907,0.99923813
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, status, farm",4,0.1627523,0.16303745,0.15444325,0.15612055,0.1696692,0.17083324,0.15332504,0.17160928
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, status, marriagestatus",4,0.99992305,0.9999276,0.99990946,0.9999199,0.99993074,0.999933,0.9999025,0.99993455
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, status, marriagestatus, county",4,0.97797626,0.9759122,0.96503043,0.96670043,0.98718804,0.9925734,0.9639171,0.9961636
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, parish",3,0.86461145,0.9997634,0.67529386,0.79696995,0.99982905,0.9998684,0.5941765,0.9998946
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, farm, county",3,0.99956757,0.9997497,0.99927634,0.9994539,0.99977237,0.99978596,0.999158,0.999795
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, status, farm",3,0.9998669,0.99993026,0.99976856,0.9998292,0.9999363,0.9999399,0.99972814,0.9999423
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym",3,0.9999607,0.9999615,0.9999569,0.99995863,0.9999632,0.99996424,0.9999558,0.99996495
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, status",3,0.9999585,0.99996173,0.9999538,0.9999568,0.9999619,0.99996203,0.99995184,0.9999621
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, status, district",3,0.99986583,0.99994636,0.9997445,0.9998202,0.99995184,0.9999551,0.999694,0.9999573
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, farm, district",2,0.99472827,0.99472827,0.9910881,0.99245316,0.9970034,0.99836844,0.99017805,0.9992785
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, farm, parish",2,0.9973438,0.9973438,0.9966132,0.9968872,0.99780035,0.99807435,0.9964306,0.998257
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, farm, parish, district",2,0.9748117,0.9748117,0.97430634,0.9744958,0.97512746,0.97531694,0.97418004,0.97544324
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, birthyear, status",2,0.9999569,0.9999569,0.99995464,0.99995553,0.9999583,0.9999592,0.9999541,0.9999597
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, status, farm, county",2,0.9999042,0.9999042,0.9998676,0.9998814,0.99992704,0.9999408,0.9998585,0.99994993
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, status, farm, county, parish, district",2,0.99965096,0.99965096,0.99961334,0.9996274,0.99967444,0.9996885,0.9996039,0.9996979
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, status, marriagestatus, farm",2,0.99775577,0.99775577,0.9977051,0.9977241,0.9977874,0.99780643,0.99769247,0.99781907
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, marriagestatus, farm",2,0.5118324,0.5118324,0.12505764,0.27009818,0.7535666,0.8986072,0.028363936,0.9953009
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, parish",2,0.999846,0.999846,0.9998241,0.9998323,0.99985963,0.9998678,0.9998186,0.9998733
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"status, farm, county, parish, district",2,0.91558874,0.91558874,0.8573842,0.8792109,0.9519665,0.9737932,0.8428331,0.9883443
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"status, marriagestatus, farm, county, parish",2,0.97688437,0.97688437,0.96193093,0.9675385,0.98623025,0.9918378,0.9581926,0.99557614
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"birthyear, farm, county, parish",1,0.6136203,0.6136203,0.6136203,0.6136203,0.6136203,0.6136203,0.6136203,0.6136203
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"birthyear, status, farm, county, parish",1,0.9965109,0.9965109,0.9965109,0.9965109,0.9965109,0.9965109,0.9965109,0.9965109
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"birthyear, status, marriagestatus, farm, county, parish, district",1,0.80053234,0.80053234,0.80053234,0.80053234,0.80053234,0.80053234,0.80053234,0.80053234
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, county",1,0.99983275,0.99983275,0.99983275,0.99983275,0.99983275,0.99983275,0.99983275,0.99983275
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, district",1,0.9996574,0.9996574,0.9996574,0.9996574,0.9996574,0.9996574,0.9996574,0.9996574
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, farm, parish, district",1,0.9885217,0.9885217,0.9885217,0.9885217,0.9885217,0.9885217,0.9885217,0.9885217
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, marriagestatus",1,0.9999044,0.9999044,0.9999044,0.9999044,0.9999044,0.9999044,0.9999044,0.9999044
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, parish",1,0.9992441,0.9992441,0.9992441,0.9992441,0.9992441,0.9992441,0.9992441,0.9992441
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, farm, district",1,0.99850816,0.99850816,0.99850816,0.99850816,0.99850816,0.99850816,0.99850816,0.99850816
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, birthyear, status, marriagestatus, farm, parish, district",1,0.75189096,0.75189096,0.75189096,0.75189096,0.75189096,0.75189096,0.75189096,0.75189096
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name",1,0.99995446,0.99995446,0.99995446,0.99995446,0.99995446,0.99995446,0.99995446,0.99995446
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, birthyear, status, farm, county, parish",1,0.9582854,0.9582854,0.9582854,0.9582854,0.9582854,0.9582854,0.9582854,0.9582854
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, birthyear, status, marriagestatus, farm",1,0.952277,0.952277,0.952277,0.952277,0.952277,0.952277,0.952277,0.952277
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, middle_name, birthyear, status, marriagestatus, farm, county, parish",1,0.95286804,0.95286804,0.95286804,0.95286804,0.95286804,0.95286804,0.95286804,0.95286804
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, birthyear",1,0.9999635,0.9999635,0.9999635,0.9999635,0.9999635,0.9999635,0.9999635,0.9999635
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,True,"census_year, full_name, patronym, birthyear, status",1,0.9999628,0.9999628,0.9999628,0.9999628,0.9999628,0.9999628,0.9999628,0.9999628
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, authors, venue, year",194420,0.02312633,0.0012781763,2.9990855e-05,0.00017607806,0.009004761,0.048564404,3.8721746e-09,0.9898816
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, authors, year",29146,0.03726688,0.0027531474,7.587994e-05,0.00040273945,0.018880008,0.09147007,5.744761e-09,0.9649878
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, authors, venue",22347,0.64199877,0.7788416,0.0728819,0.33236462,0.95450556,0.98900086,0.00014021981,0.99984527
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, authors",3557,0.7667357,0.91504467,0.24207714,0.6375763,0.9826294,0.9955541,0.0005976454,0.9999615
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, venue, year",19,0.1275094,0.034460396,0.0063013993,0.016049247,0.13543421,0.36472324,0.0015126221,0.7378349
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, year",4,0.26795995,0.2659366,0.10444997,0.11737506,0.41652152,0.43308863,0.09583325,0.44413337
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,title,3,0.9997981,0.9997154,0.9997148,0.99971503,0.9998398,0.99991447,0.9997147,0.99996424
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,year,2,0.38048747,0.38048747,0.31203508,0.33770472,0.42327023,0.44893986,0.294922,0.46605295
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"title, venue",1,0.9998018,0.9998018,0.9998018,0.9998018,0.9998018,0.9998018,0.9998018,0.9998018
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,False,"venue, year",1,0.9272227,0.9272227,0.9272227,0.9272227,0.9272227,0.9272227,0.9272227,0.9272227
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,True,"title, authors, venue",228,0.9991983,0.9999286,0.9997075,0.99987876,0.9999431,0.999953,0.92661965,0.9999621
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,True,"authors, venue",126,0.9998508,0.9998733,0.9997203,0.9998275,0.99991494,0.99993914,0.9994586,0.99995637
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,True,"title, venue",81,0.9999315,0.9999422,0.9999193,0.99993396,0.99995005,0.99995446,0.9994616,0.99995875
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_acm,cross_source,True,venue,65,0.99988085,0.9998946,0.99979717,0.9998555,0.9999175,0.9999473,0.9996698,0.9999542
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, authors, venue, year",453344,0.52214634,0.5570676,0.025812687,0.14627157,0.88815653,0.9726609,3.5994108e-07,0.9998741
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, authors, venue",78303,0.5880246,0.68267953,0.051731076,0.24012223,0.92741144,0.9825598,5.5710925e-06,0.9998832
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, authors, year",25012,0.6296293,0.7600261,0.06834635,0.30667484,0.9516741,0.9885068,1.1748881e-05,0.99985766
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, authors",6455,0.67420584,0.82108045,0.1108395,0.39561716,0.9651375,0.99182767,0.00017687966,0.9998779
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, year",66,0.79722095,0.9514335,0.2606988,0.6784251,0.99094087,0.99833727,0.042680163,0.999841
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, venue, year",33,0.891886,0.99065465,0.8006175,0.92210907,0.99753594,0.99852943,0.012667455,0.9998952
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,title,30,0.9421992,0.99841225,0.9145897,0.9844293,0.99954516,0.9996798,0.074012004,0.9999045
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,False,"title, venue",3,0.8651573,0.9384212,0.7541364,0.8232432,0.9437033,0.9468726,0.7080652,0.94898546
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, authors, venue, year",334,0.9773702,0.9987543,0.95500815,0.99522984,0.99953,0.99979067,0.016484719,0.9999368
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, authors, venue",254,0.9746013,0.9992595,0.96797436,0.9957149,0.99979556,0.9999105,0.15829061,0.9999628
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"authors, venue",158,0.9966658,0.99984175,0.999153,0.99961674,0.99994475,0.99995786,0.57761693,0.9999651
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, venue, year",116,0.9979967,0.9996434,0.99606895,0.99884945,0.99983317,0.99989796,0.97360456,0.99993753
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, venue",91,0.9886841,0.999895,0.99845755,0.9995038,0.99993354,0.99995124,0.69561845,0.99996495
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"authors, venue, year",75,0.9953684,0.9992901,0.99394566,0.997615,0.9996816,0.99979717,0.87940156,0.9998839
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,venue,67,0.9999098,0.9999634,0.9997702,0.9998671,0.99996394,0.9999641,0.9996082,0.9999647
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, authors",15,0.9313735,0.9993806,0.87955844,0.98259425,0.9996169,0.9999157,0.22866474,0.9999385
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"venue, year",15,0.99955946,0.9996345,0.9992352,0.9994737,0.9996973,0.9997667,0.9991002,0.9999583
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, authors, year",8,0.99937046,0.9997109,0.9986657,0.99947774,0.9998349,0.9998637,0.9970739,0.99992895
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,authors,3,0.99993515,0.9999453,0.9999068,0.9999212,0.99995416,0.99995947,0.9998971,0.99996305
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,title,3,0.9999195,0.99993634,0.9998801,0.9999012,0.99994624,0.9999522,0.999866,0.99995613
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, year",2,0.99992,0.99992,0.9998954,0.99990463,0.9999354,0.9999446,0.99988925,0.99995077
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"authors, year",1,0.9996383,0.9996383,0.9996383,0.9996383,0.9996383,0.9996383,0.9996383,0.9996383
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, city, phone, type",10208,0.032722548,0.0005683516,7.854729e-06,6.0830684e-05,0.005812577,0.050095994,1.1382451e-08,0.9915581
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, phone, type",1530,0.32156175,0.15454917,0.0025863587,0.022993663,0.6102377,0.9136828,4.432243e-07,0.9974589
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, city, phone",511,0.06693087,0.0023851967,5.9170838e-05,0.0003156315,0.035086595,0.20500116,8.5812235e-07,0.98467284
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, phone",181,0.56456155,0.60927445,0.03747756,0.23610754,0.9218495,0.98668694,0.00061985257,0.9990915
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,name,1,0.99993503,0.99993503,0.99993503,0.99993503,0.99993503,0.99993503,0.99993503,0.99993503
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, type",1,0.9998827,0.9998827,0.9998827,0.9998827,0.9998827,0.9998827,0.9998827,0.9998827
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"city, phone, type",20,0.99841344,0.99897563,0.9965489,0.99759734,0.9996518,0.999807,0.994239,0.9998853
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"phone, type",18,0.99914575,0.9999062,0.9970377,0.99887115,0.9999293,0.99994063,0.99583447,0.9999521
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, phone, type",14,0.99641526,0.99854255,0.9891666,0.9952353,0.9997685,0.9998459,0.9864927,0.9998889
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, city, phone, type",12,0.8926545,0.9875484,0.6375541,0.9034514,0.99930274,0.9997224,0.42357662,0.999754
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, phone, type",9,0.9941487,0.99954444,0.98757887,0.99893945,0.999887,0.9999235,0.9546119,0.99992466
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, city, phone, type",8,0.9861876,0.9863728,0.973296,0.9764277,0.9981933,0.9991729,0.9678982,0.9996407
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, phone, type",6,0.9842655,0.9992846,0.95377773,0.9782711,0.9995552,0.9997339,0.9362115,0.99989986
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,phone,6,0.99993277,0.9999446,0.9998983,0.9999305,0.9999522,0.9999555,0.9998697,0.9999573
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, city, phone",4,0.9997855,0.9997813,0.9997223,0.9997361,0.9998307,0.99985206,0.9997131,0.99986625
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, phone",4,0.99965256,0.9997392,0.9992908,0.999452,0.9999398,0.99994504,0.99918336,0.9999485
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"city, phone",4,0.9995618,0.9997891,0.9991269,0.9995473,0.9998036,0.99981475,0.99884665,0.9998222
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, city, phone, type",3,0.99815685,0.99822897,0.9972049,0.99758893,0.9987608,0.99908,0.9969489,0.99929273
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, phone",2,0.9996948,0.9996948,0.9995193,0.99958515,0.99980456,0.9998704,0.9994754,0.9999143
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, city, phone",1,0.796406,0.796406,0.796406,0.796406,0.796406,0.796406,0.796406,0.796406
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, phone",1,0.9998932,0.9998932,0.9998932,0.9998932,0.9998932,0.9998932,0.9998932,0.9998932
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, category, price, description",271911,0.7270341,0.96160936,0.008776512,0.48515958,0.9943225,0.99848783,1.1183588e-07,0.9999664
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, price, description",6702,0.8291656,0.9902936,0.033408333,0.92045456,0.9978875,0.9993101,9.204369e-07,0.9999652
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, category, price, description",6348,0.6241564,0.9344017,0.0047664554,0.09216801,0.997812,0.9994275,8.451617e-07,0.9999659
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, category, price, description",1671,0.87247705,0.99685365,0.32921806,0.96260154,0.99930453,0.9997509,9.5035136e-07,0.99996436
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, category, description",1148,0.4657843,0.392406,0.0044304086,0.043527454,0.93045276,0.9922501,7.863161e-06,0.9999603
